code,link,date,season,name,dayofweek,comp,round,venue,result,team,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,name_link,assisted_shots,crosses_into_penalty_area,pass_xa,passes_completed_long,passes_completed_medium,passes_completed_short,passes_into_final_third,passes_into_penalty_area,passes_long,passes_medium,passes_pct_long,passes_pct_medium,passes_pct_short,passes_progressive_distance,passes_short,passes_total_distance,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,passes_blocked,passes_dead,passes_free_kicks,passes_live,passes_offsides,passes_switches,through_balls,throw_ins,gca_defense,gca_fouled,gca_passes_dead,gca_passes_live,gca_shots,gca_take_ons,sca_defense,sca_fouled,sca_passes_dead,sca_passes_live,sca_shots,sca_take_ons,blocked_passes,blocked_shots,challenge_tackles,challenge_tackles_pct,challenges,challenges_lost,clearances,errors,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,carries_distance,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,dispossessed,miscontrols,passes_received,progressive_passes_received,take_ons_tackled,take_ons_tackled_pct,take_ons_won_pct,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,aerials_lost,aerials_won,aerials_won_pct,ball_recoveries,cards_yellow_red,fouled,fouls,offsides,own_goals,pens_conceded,pens_won,scrape_datetime
e5478b87,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Taiwo Awoniyi,Sat,Premier League,Matchweek 1,Away,L 1–2,Nott'ham Forest,Arsenal,N,"FW,LW",20,1,0,0,0,1,1,0,0,10,0,0,0,0.6,0.6,0.0,1,1,3,5,60.0,0,5,0,0,0,Match Report,"('Taiwo Awoniyi', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,0,1,2,0,0,0,1,,100.0,66.7,19,3,40,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,32,0,0,12,1,1,6,2,0,,,3,2,1,1,10,6,1,1,50.0,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
da052c14,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Jordan Ayew,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,RW,90,0,1,0,0,2,1,0,0,61,1,1,4,0.1,0.1,0.7,4,1,34,46,73.9,1,38,4,4,1,Match Report,"('Jordan Ayew', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",2,1,0.5,1,9,21,0,1,3,13,33.3,69.2,87.5,51,24,448,0,0,0,0,5,3,0,0,46,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,4,0,0,,0,0,0,0,0,0,2,1,0,222,5,1,106,8,2,44,9,1,25.0,25.0,32,6,4,1,61,25,0,1,100.0,4,0,2,2,1,0,0,0,2023-08-18 00:19:30.577107
3a233281,https://fbref.com//en/matches/aba56882/Jamaica-St-Kitts-and-Nevis-July-2-2023-Gold-Cup,2023-07-02,20232024,Leon Bailey,Sun,Gold Cup,Group stage,Neutral,W 5–0,jm Jamaica,kn St. Kitts & Nevis,Y,AM,90,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,"('Leon Bailey', 'https://fbref.com//en/matches/aba56882/Jamaica-St-Kitts-and-Nevis-July-2-2023-Gold-Cup')",,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,,,2023-08-18 00:19:30.577107
3a233281,https://fbref.com//en/matches/8f223328/Guatemala-Jamaica-July-9-2023-Gold-Cup,2023-07-09,20232024,Leon Bailey,Sun,Gold Cup,Quarter-finals,Neutral,W 1–0,jm Jamaica,gt Guatemala,Y,LM,85,0,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,"('Leon Bailey', 'https://fbref.com//en/matches/8f223328/Guatemala-Jamaica-July-9-2023-Gold-Cup')",,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,,,2023-08-18 00:19:30.577107
3a233281,https://fbref.com//en/matches/0befaa69/Jamaica-Mexico-July-12-2023-Gold-Cup,2023-07-12,20232024,Leon Bailey,Wed,Gold Cup,Semi-finals,Neutral,L 0–3,jm Jamaica,mx Mexico,Y,LM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,"('Leon Bailey', 'https://fbref.com//en/matches/0befaa69/Jamaica-Mexico-July-12-2023-Gold-Cup')",,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,,,2023-08-18 00:19:30.577107
3a233281,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Leon Bailey,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,Y,RW,45,0,0,0,0,0,0,0,0,24,0,1,1,0.0,0.0,0.0,1,0,5,17,29.4,0,14,2,1,0,Match Report,"('Leon Bailey', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",0,0,0.0,1,2,1,1,0,2,6,50.0,33.3,20.0,34,5,85,0,0,0,0,3,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,174,3,0,41,4,0,17,1,0,0.0,0.0,8,0,6,1,24,10,0,1,100.0,2,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
394854c4,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,George Baldock,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,Y,"RM,RB",90,0,0,0,0,0,0,0,0,52,2,0,2,0.0,0.0,0.0,2,0,27,43,62.8,3,24,1,1,1,Match Report,"('George Baldock', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,1,7,18,1,1,7,9,14.3,77.8,78.3,179,23,386,0,0,0,0,5,3,10,0,32,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0.0,1,1,2,0,1,1,2,0,2,98,1,1,51,2,0,24,3,0,0.0,100.0,23,1,15,4,52,15,2,0,0.0,8,0,2,2,0,0,0,0,2023-08-18 00:19:30.577107
2886c9b5,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Shandon Baptiste,Sun,Premier League,Matchweek 1,Home,D 2–2,Brentford,Tottenham,N,CM,19,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,Match Report,"('Shandon Baptiste', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,1,1,0,1,0,2,1,50.0,100.0,,42,0,65,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,14,0,0,10,0,0,2,0,0,,,0,0,4,2,5,1,0,0,,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
3ea50f67,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Harvey Barnes,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,N,LW,23,1,1,0,0,1,1,0,0,15,0,0,0,0.5,0.5,0.9,2,1,8,12,66.7,1,16,3,1,0,Match Report,"('Harvey Barnes', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",2,0,0.5,0,3,5,0,1,0,6,,50.0,100.0,44,5,111,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,110,0,3,83,1,1,15,4,1,100.0,0.0,10,3,1,0,15,5,0,0,,2,0,2,0,0,0,0,0,2023-08-18 00:19:30.577107
1aa84968,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Chris Basham,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,Y,CM,79,0,0,0,0,0,0,0,0,32,1,2,3,0.0,0.0,0.0,0,0,18,21,85.7,1,12,0,1,0,Match Report,"('Chris Basham', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,0,2,14,2,0,0,2,,100.0,82.4,29,17,179,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,1,1,2,0,0,0,3,1,0,42,1,0,18,2,0,12,1,1,100.0,0.0,4,1,13,4,32,15,2,4,66.7,4,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
399e9474,https://fbref.com//en/matches/aba56882/Jamaica-St-Kitts-and-Nevis-July-2-2023-Gold-Cup,2023-07-02,20232024,Amari'i Bell,Sun,Gold Cup,Group stage,Neutral,W 5–0,jm Jamaica,kn St. Kitts & Nevis,Y,LB,90,0,0,0,0,1,0,0,0,,,3,,,,,,,,,,,,,,,Match Report,"(""Amari'i Bell"", 'https://fbref.com//en/matches/aba56882/Jamaica-St-Kitts-and-Nevis-July-2-2023-Gold-Cup')",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,,,2023-08-18 00:19:30.577107
399e9474,https://fbref.com//en/matches/8f223328/Guatemala-Jamaica-July-9-2023-Gold-Cup,2023-07-09,20232024,Amari'i Bell,Sun,Gold Cup,Quarter-finals,Neutral,W 1–0,jm Jamaica,gt Guatemala,Y,LB,90,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,"(""Amari'i Bell"", 'https://fbref.com//en/matches/8f223328/Guatemala-Jamaica-July-9-2023-Gold-Cup')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,,,2023-08-18 00:19:30.577107
399e9474,https://fbref.com//en/matches/0befaa69/Jamaica-Mexico-July-12-2023-Gold-Cup,2023-07-12,20232024,Amari'i Bell,Wed,Gold Cup,Semi-finals,Neutral,L 0–3,jm Jamaica,mx Mexico,Y,LB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,"(""Amari'i Bell"", 'https://fbref.com//en/matches/0befaa69/Jamaica-Mexico-July-12-2023-Gold-Cup')",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,2023-08-18 00:19:30.577107
399e9474,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Amari'i Bell,Sat,Premier League,Matchweek 1,Away,L 1–4,Luton Town,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,36,3,2,3,0.0,0.0,0.0,0,0,17,19,89.5,1,16,0,2,0,Match Report,"(""Amari'i Bell"", 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.0,3,5,9,1,0,4,5,75.0,100.0,90.0,144,10,379,0,0,0,0,0,0,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,100.0,1,0,4,0,0,2,5,1,2,48,0,0,7,0,0,16,0,2,100.0,0.0,2,0,23,9,36,11,1,0,0.0,3,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
9ade9ce1,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Anis Ben Slimane,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,N,"CM,CB",11,0,0,0,0,0,0,1,0,6,0,1,0,0.0,0.0,0.0,0,0,0,2,0.0,0,4,0,1,0,Match Report,"('Anis Ben Slimane', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,0,0,0,0,0,0,0,,,0.0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,0,0,17,2,0,3,0,0,3,1,1,100.0,0.0,5,2,0,0,6,2,2,0,0.0,1,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
5a04fd92,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Saïd Benrahma,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,LW,90,0,0,0,0,2,1,0,0,42,1,0,2,0.1,0.1,0.1,4,0,21,30,70.0,4,26,3,4,1,Match Report,"('Saïd Benrahma', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",2,0,0.3,0,7,12,3,1,1,9,0.0,77.8,70.6,82,17,268,0,0,0,0,2,2,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,33.3,3,2,0,0,0,0,1,1,0,175,2,1,102,0,3,31,9,1,25.0,25.0,18,4,8,0,42,17,2,0,0.0,5,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
d0b6129f,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Sander Berge,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,Y,CM,89,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,0,0,23,28,82.1,1,12,0,0,0,Match Report,"('Sander Berge', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,3,8,12,1,0,4,10,75.0,80.0,92.3,57,13,413,0,0,0,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,0,0,0,35,0,0,17,0,1,24,1,0,,,3,1,12,4,33,18,0,2,100.0,3,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
2aaadf33,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Luke Berry,Sat,Premier League,Matchweek 1,Away,L 1–4,Luton Town,Brighton,N,CM,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report,"('Luke Berry', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
9af1f9ff,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Jordan Beyer,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,Y,CB,73,0,0,0,0,0,0,0,0,49,4,4,2,0.0,0.0,0.0,0,0,28,35,80.0,0,21,0,1,0,Match Report,"('Jordan Beyer', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,1,17,10,1,0,6,18,16.7,94.4,90.9,186,11,545,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,100.0,1,0,4,0,0,3,8,1,4,103,0,0,39,0,0,31,0,1,100.0,0.0,0,0,35,13,49,14,0,1,100.0,2,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
d328a254,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Philip Billing,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,DM,90,0,0,0,0,2,0,0,0,60,1,2,4,0.1,0.1,0.0,1,0,38,44,86.4,4,28,1,2,1,Match Report,"('Philip Billing', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",1,1,0.1,5,11,20,2,3,6,11,83.3,100.0,83.3,183,24,588,0,0,0,0,2,0,1,1,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0.0,1,1,2,0,0,0,3,1,0,105,2,1,50,2,3,26,3,1,50.0,50.0,19,5,13,3,60,30,1,3,75.0,6,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
6c203af0,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Yves Bissouma,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,Y,DM,90,0,0,0,0,3,0,0,0,130,3,4,1,0.0,0.0,0.0,3,0,107,116,92.2,10,108,4,6,5,Match Report,"('Yves Bissouma', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",1,0,0.1,1,33,66,13,0,2,37,50.0,89.2,97.1,540,68,1479,0,0,0,0,0,1,6,6,110,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,100.0,1,0,2,0,0,0,7,3,1,537,7,1,283,0,0,102,0,1,16.7,83.3,36,1,19,3,130,79,1,0,0.0,7,0,1,2,0,0,0,0,2023-08-18 00:19:30.577107
a4ac4b8f,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Willy Boly,Sat,Premier League,Matchweek 1,Away,L 1–2,Nott'ham Forest,Arsenal,Y,CB,90,0,0,0,0,1,1,0,0,40,2,0,1,0.2,0.2,0.3,1,0,23,31,74.2,2,15,0,0,0,Match Report,"('Willy Boly', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",1,0,0.0,0,12,10,3,2,2,15,0.0,80.0,83.3,156,12,376,0,0,0,0,0,1,5,1,26,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,50.0,2,1,2,0,0,2,2,0,2,68,0,0,43,0,0,19,0,0,,,3,1,20,6,40,17,3,4,57.1,4,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
ccce7025,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Sven Botman,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,Y,CB,90,0,1,0,0,1,0,1,0,76,2,1,1,0.1,0.1,0.4,1,1,63,68,92.6,1,55,0,0,0,Match Report,"('Sven Botman', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",1,0,0.3,6,37,20,1,0,8,39,75.0,94.9,95.2,426,21,1191,0,0,0,0,0,0,5,4,63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,1,1,4,0,0,1,3,1,2,162,1,0,46,0,0,56,1,0,,,3,3,51,17,76,22,1,1,50.0,4,0,0,1,1,0,0,0,2023-08-18 00:19:30.577107
79c84d1c,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Jarrod Bowen,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,RW,90,1,0,0,0,6,1,1,0,42,2,0,1,0.2,0.2,0.5,5,0,18,27,66.7,2,19,3,7,4,Match Report,"('Jarrod Bowen', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",3,0,0.3,2,6,8,0,0,4,7,50.0,85.7,66.7,131,12,274,4,4,0,0,5,0,4,0,23,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,100.0,1,0,0,0,0,2,2,0,2,105,1,2,71,2,2,23,4,2,28.6,57.1,23,6,5,0,42,15,5,5,50.0,7,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
5f346071,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Andre Brooks,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,N,LW,4,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,8,9,88.9,0,6,0,0,0,Match Report,"('Andre Brooks', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,1,2,5,0,0,1,3,100.0,66.7,100.0,58,5,132,0,0,0,0,1,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,39,0,0,19,0,1,6,1,0,,,5,1,2,0,12,6,0,0,,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
dc4cae05,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,David Brooks,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,RW,74,0,0,0,0,4,2,0,0,49,0,0,0,0.2,0.2,0.0,2,0,24,38,63.2,6,30,3,2,0,Match Report,"('David Brooks', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",1,0,0.0,2,12,10,4,2,10,16,20.0,75.0,90.9,178,11,401,5,4,0,0,7,1,7,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,195,3,0,97,1,4,35,7,2,100.0,0.0,24,0,6,0,49,19,2,0,0.0,0,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
ca18c8f1,https://fbref.com//en/matches/2fbf9d54/Stoke-City-Rotherham-United-August-5-2023-Championship,2023-08-05,20232024,Jacob Brown,Sat,Championship,Matchweek 1,Home,W 4–1,Stoke City,Rotherham Utd,Y,"RW,FW,LW",90,1,0,0,0,2,1,1,0,42,3,0,2,0.4,0.4,0.1,3,0,15,27,55.6,1,18,4,2,0,Match Report,"('Jacob Brown', 'https://fbref.com//en/matches/2fbf9d54/Stoke-City-Rotherham-United-August-5-2023-Championship')",1,0,0.0,0,2,11,1,0,0,5,,40.0,73.3,15,15,149,0,0,0,0,1,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,50.0,2,1,0,0,1,2,3,0,2,79,0,4,45,0,1,29,8,2,100.0,0.0,19,7,3,0,42,20,8,5,38.5,4,0,2,2,0,0,0,0,2023-08-18 00:19:30.577107
ca18c8f1,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Jacob Brown,Sat,Premier League,Matchweek 1,Away,L 1–4,Luton Town,Brighton,N,FW,27,0,0,0,0,1,1,0,0,12,1,0,1,0.1,0.1,0.0,0,0,3,7,42.9,0,5,1,0,0,Match Report,"('Jacob Brown', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.0,0,0,3,0,0,0,0,,,75.0,12,4,31,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,1,0,1,0,0,25,0,0,16,0,0,6,3,0,,,8,4,3,1,12,1,2,1,33.3,1,0,0,1,1,0,0,0,2023-08-18 00:19:30.577107
47369df8,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Josh Brownhill,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,N,CM,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0,Match Report,"('Josh Brownhill', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,0,2,0,0,0,0,2,,100.0,,0,0,43,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,2,2,2,0,0,0,,0,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
4e204552,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Jacob Bruun Larsen,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,N,RM,30,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,2,4,3,0,0,Match Report,"('Jacob Bruun Larsen', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,0,2,2,0,2,0,2,,100.0,66.7,21,3,55,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,53,1,1,37,0,1,6,3,0,,,7,2,0,0,9,2,0,2,100.0,0,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
bfc3b3a0,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Hugo Bueno,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,N,LB,14,0,0,0,0,1,0,0,0,22,1,0,1,0.0,0.0,0.1,3,0,15,20,75.0,0,16,3,1,1,Match Report,"('Hugo Bueno', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",1,1,0.1,1,4,10,1,1,1,6,100.0,66.7,83.3,66,12,231,0,0,0,0,4,1,2,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,100.0,1,0,0,0,0,1,1,0,1,125,0,0,85,0,0,15,2,0,0.0,100.0,9,2,3,0,22,10,2,0,0.0,2,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
